velocity,x_velocity,y_velocity,avg_pressure,avg_x,avg_y,pen_up,forgery
1.7006622887244716,1.3850843683636382,1.9624206130821444,0.4622042259734832,1.614485338433184,2.2328627567733057,0.16417910447761194,0.0
1.6414291148676603,1.457199085625351,1.7928014968774164,0.7602709032101507,1.7012174437678886,2.050400716997615,0.20149253731343283,0.0
1.948408554356826,1.8569527875547163,1.9883296455395865,1.199659901577156,1.946787511540213,2.055729783870888,0.22014925373134328,0.0
1.752229128346854,1.641464730114297,1.8319614928285546,1.4954830740379188,1.9222872367223238,2.11079678084835,0.16417910447761194,0.0
2.1002738625478363,2.0307335632963506,2.145421699173497,1.3903865448895472,2.0160732678651625,2.1029639128387863,0.1865671641791045,0.0
2.2247107835186823,2.121399536359619,2.2886981236542394,1.2812169458201623,2.138138843210467,2.2795498650307104,0.20149253731343283,0.0
1.8705221610263159,1.8316809088204797,1.8634304543157285,1.5459162286616062,1.8191532699423347,1.8235627338451863,0.11194029850746268,0.0
2.0851386500887292,1.865293074701778,2.2363449129204347,1.6033504000794667,1.9400483578860785,2.2934039838658977,0.13059701492537315,0.0
1.8038843837677958,1.6583697666126578,1.815870151619809,1.4914303331707823,1.7986033862000843,1.9381642216820467,0.13432835820895522,0.0
2.1988192475718673,2.263134151735605,2.0502445752295513,1.6797122102223683,2.2395958382943157,2.0054222065499903,0.1455223880597015,0.0
0.9521911786591701,0.9276007897329999,0.9674119634416396,1.5238379206149688,1.407387328621274,1.431547525977372,0.3955223880597015,0.0
1.2439874155654478,1.354379082070631,1.1457228675852105,1.952572187284216,1.8018180415754075,1.512449294287599,0.3805970149253731,0.0
1.3180879951778666,1.3235818911708301,1.3373576869141433,1.825874261590736,1.591472908826431,1.578832814925144,0.41417910447761197,0.0
0.8393286151530236,0.8636928104902895,0.8217867685082632,1.935840705413246,1.0111206203157415,0.9342328502984645,0.5037313432835822,0.0
1.0301742183174445,0.9413510921099892,1.1788444954199493,0.7509312983439844,1.0507843408229616,1.2733799941591286,0.31716417910447764,0.0
1.1455481731716712,1.1459779932229917,1.2503480002946474,1.048837666147716,1.1527130172262154,1.2260288197645393,0.30223880597014924,0.0
1.0228648233968347,0.9725629134263517,1.0903623610573776,1.466165099197398,0.9803223023474641,1.0659760977269386,0.3768656716417911,0.0
1.1369037554859776,1.1833058609425207,1.1244236648427943,1.379842658773624,1.1934809633731809,1.1057345643219298,0.3656716417910448,0.0
1.5437883759914388,1.821487562263242,1.4538782307894111,1.9553705240875117,1.4313508841489542,1.1072260596919519,0.1791044776119403,3.0
1.688777324832215,1.9941486781099105,1.555524123016339,2.023364827246747,1.5849755261724456,1.2013670121397726,0.17537313432835822,3.0
1.9428350609605736,2.320484641672847,1.7954698840861987,2.105480238382143,1.9773616761637713,1.4994185221333007,0.17164179104477612,3.0
2.0069348981200545,2.2537964424819323,1.975534380991532,2.0217605642176517,1.8948164725148517,1.6318920130084384,0.1417910447761194,3.0
1.867794081503434,2.255408722887871,1.6896475112815494,2.0123082253908544,1.8935931040477083,1.3863927112387253,0.16791044776119404,3.0
1.7028932231715421,1.790609466585511,1.7871674848521129,2.0252290008895475,1.4161077170129859,1.3855041378636315,0.15298507462686567,3.0
1.8476080902508354,2.117967846069708,1.6948968037512748,2.151496089559754,1.7209702322697236,1.3442919578551409,0.16417910447761194,3.0
1.793390695930411,2.0315140194000723,1.7707349754869928,2.0285870704771725,1.6717846599977573,1.4267027707407203,0.17537313432835822,3.0
1.8550396452917672,2.076579065000112,1.8605078436219573,2.179618573636269,1.7075768302536565,1.5002261143569613,0.15298507462686567,3.0
1.9776089891099045,2.0952785905021054,2.1185482147812214,2.097698198049689,1.676983698138701,1.6692659035443298,0.15298507462686567,3.0
2.011730020285634,2.374185120032519,1.9260033951853202,2.0873417702752097,1.9877992235273116,1.5820941619233646,0.19776119402985076,3.0
1.8585235705087373,2.3121718056739793,1.5941800367097347,1.875050683341703,1.90527512744621,1.2786497980071498,0.20149253731343283,3.0
1.7219226799192022,2.118596191842715,1.5090413718837412,1.3740819407381188,1.6587253682055079,1.1433098706353593,0.2126865671641791,3.0
1.8703971618696316,2.164028082013669,1.7591936773990584,1.6743012680495608,1.7402976887041761,1.3818685724082163,0.17164179104477612,3.0
1.602709598825793,1.9071418678550023,1.4633560661638352,1.9447220147380102,1.4974054891161954,1.1126895502764298,0.19029850746268656,3.0
1.7239272184732761,2.183952966455595,1.557504977020828,1.8693376644115909,1.798822416815287,1.2482482150688738,0.17537313432835822,3.0
1.7517234576313176,2.102293267662138,1.5551665614337233,1.580935512675686,1.6816438402389604,1.208170779765645,0.1865671641791045,3.0
1.6588137688340256,2.160160447829581,1.3829819885206518,1.7114208074907238,1.75474285923737,1.0854969690353922,0.19402985074626866,3.0
1.882545176407955,2.2138264695503302,1.7077575289057223,1.954675817609195,1.8528930772331003,1.3974023520813532,0.17164179104477612,3.0
1.6165185711171555,1.9867008256102145,1.417402197861265,1.6937426370347777,1.6488893617097775,1.141903455876571,0.19776119402985076,3.0
0.9126624669554864,1.1519646402582535,0.7746638843403455,1.1742157393461563,0.8258488768907608,0.5089890609417316,0.3656716417910448,0.0
0.8100414714017657,0.9960529010918668,0.7007295773510733,1.409940724123683,0.7811937848761841,0.509724573864762,0.31716417910447764,0.0
0.9112169430860354,1.1321819588465607,0.7680609667265763,1.3128859303093523,0.8764814193383395,0.5531787268036433,0.3694029850746269,0.0
1.1343649094187127,1.456062718010755,0.9226315891622787,1.187105466643818,1.1186789027109598,0.6653788868767592,0.34328358208955223,0.0
1.4117566604450793,1.7037449293253997,1.2582894225956072,1.9214814576730466,1.3481587604208203,0.9583882539087163,0.27985074626865675,0.0
1.5946869530610477,1.7448881828627436,1.6155912723837544,1.9671844842836448,1.3932836302903804,1.2596248583511414,0.27985074626865675,0.0
1.466074678080893,1.6283727735055105,1.4538001668145482,1.8256361733492543,1.2963745960297466,1.1254715607626018,0.2835820895522388,0.0
1.6014284103560206,1.7275012534485112,1.6223118394830016,2.0272057220127073,1.3740795267345918,1.2603210745200353,0.2611940298507463,0.0
1.2148095322001757,1.4375580720998689,1.1331868035460735,1.6246596326431597,1.3061447970730313,1.000262212457793,0.23880597014925373,0.0
0.9687232151623304,1.2354543724255076,0.8464967867736135,1.6971792395536065,1.1870910430873671,0.7873992609165374,0.27611940298507465,0.0
1.2370603871940693,1.5262523450144827,1.0790059684309445,1.7255809132629376,1.3828840390684483,0.9481162352704999,0.2462686567164179,0.0
1.1304835298083866,1.4304764644186254,0.9752008077263721,1.7198558540463798,1.3019751945447515,0.8580531105000915,0.25,0.0
0.798196935828986,0.9506071136387537,0.7076292835288462,1.9763391272146091,0.8792725734029986,0.6246181822620149,0.5783582089552239,0.0
0.9939834627878876,1.2379995374840145,0.8573584664417884,1.9545148069670717,1.1315020944830732,0.7538516367584637,0.4701492537313433,0.0
0.6609370479917037,0.9878258526841215,0.45346388469605625,1.974512757946386,0.9656933764659754,0.4211045797145,0.5932835820895522,0.0
0.9709193290725115,1.35730392113839,0.7305737674933,2.0114728213251007,1.1981837172295537,0.6115360636596862,0.5149253731343284,0.0
0.8564041249075385,1.0411268943288339,0.7522033253915987,0.7937404519246338,0.8706229007572261,0.5933597996744544,0.373134328358209,0.0
0.9372338902390105,1.1523307521844717,0.8132563015822164,0.99064552948036,0.952902324497976,0.6360132813139732,0.35074626865671643,0.0
1.0032016031068092,1.2865141083812615,0.8584434205486824,2.0984010774775324,1.0137675759728988,0.6359016191494129,0.5373134328358209,0.0
0.8268511940172651,1.1327589925586625,0.6446849413482411,2.125858264828807,0.8827085308866942,0.45765810330712364,0.5149253731343284,0.0
1.6971219832693012,2.2437724421341345,1.3228072204544867,1.808566899275466,2.194459877182286,1.2739167070830804,0.13059701492537315,3.0
1.745658557446636,2.2760528250650744,1.4661601932605868,2.038507398450821,2.720494575626133,1.7545360653182838,0.1492537313432836,3.0
1.841447584508003,2.379492111983325,1.4816248574057855,1.8453733704764164,2.611070074467367,1.6191451911559818,0.16417910447761194,3.0
1.8599685617509416,2.4712772848450952,1.4311697607857181,2.007838324457029,2.725007062613089,1.5744240933812672,0.1492537313432836,3.0
1.7535667273552589,2.3433345799646297,1.2810864194915599,1.8977934983208584,2.6965816618827065,1.477841065802047,0.12313432835820895,3.0
1.6068847441327625,2.110823383400042,1.302054333437304,2.0503557427049515,2.4762342410594758,1.528270904692346,0.11940298507462686,3.0
1.6683486546019486,2.185633037856216,1.3336867917396402,2.05454876086159,2.560474844781001,1.5638527758096568,0.1865671641791045,3.0
1.4095519532516922,1.7854338106151553,1.127690640082459,1.613965765739097,2.043377770051158,1.2858374340249659,0.2164179104477612,3.0
1.6530578129448061,2.1658358139940277,1.2639573750633437,1.8040924598414223,2.376251285404164,1.3809872232069036,0.1828358208955224,3.0
1.5238812975912266,1.9905371042202435,1.2046376098648026,1.7749615057986765,2.4088725125168207,1.4629369605503921,0.17164179104477612,3.0
1.4996398896759524,2.126502855512708,1.0181356124776397,1.2438557559907155,2.177008118448908,1.0303704093527561,0.1865671641791045,3.0
1.3941670516848548,1.979670859774449,0.9687788871691494,1.1478703701194277,2.162932717158391,1.0555915366368118,0.17537313432835822,3.0
1.4357448106202313,2.0468709105374887,0.9934725381382209,1.3330953791701194,2.2265063958049196,1.0775509341560632,0.2052238805970149,3.0
1.3726650608541546,1.950671885563772,0.9605977646360386,1.184171256078654,2.209744013637416,1.0907491953804243,0.1828358208955224,3.0
1.4473039569389483,1.9965617720443527,1.0175458831495088,1.0536522842815441,2.2543057074048045,1.1502238816716623,0.16417910447761194,3.0
1.3747817457764953,1.9189125639898297,0.9829980188587675,1.0275208473222963,2.058327511344631,1.0475567958193686,0.19402985074626866,3.0
1.3158431115434142,1.889717007780176,0.8979704840898335,0.905178392116556,2.1781958600655593,1.041181955014717,0.15671641791044777,3.0
1.8072946850665241,2.5244294276463677,1.2861675143129678,1.0945790616860598,2.6137837918078355,1.3218538123135462,0.23134328358208955,3.0
1.6838920775222461,2.3505265755403295,1.1830683283420669,1.2139555849111985,2.515410151189361,1.260816284432567,0.1828358208955224,3.0
1.5698829693456413,2.2639477415192473,1.0613827813697305,1.236552185489076,2.6016438729115063,1.2274482601954158,0.16791044776119404,3.0
1.3248328207883744,1.8310274442654042,0.970039209823578,0.8426833285931574,2.1606531706080725,1.1507321213008561,0.17164179104477612,0.0
1.3320306796543726,1.767135685242879,1.0521265581851735,0.7934889877124377,2.315194379026747,1.3942228335963849,0.1828358208955224,0.0
1.406213272597416,1.8701437992403824,1.055524161023019,0.9142815348002744,2.114252807854499,1.1912103824088005,0.208955223880597,0.0
1.3415999526367701,1.8991030709519867,0.8861417305592598,1.0163248501689595,2.2250478141525702,1.0477392974216606,0.2052238805970149,0.0
1.3716258717802399,1.6590177809226692,1.2236879260952387,1.5024831364915414,1.6920349783515705,1.2273180224894804,0.23880597014925373,0.0
1.6142223245730998,1.7899497961662796,1.5383769999205001,1.4602619446949392,1.6899448233510395,1.4259707431444522,0.2462686567164179,0.0
1.4838181198381395,1.8914185754542427,1.2038982874886661,1.585846485335276,1.985817226894169,1.2497898165744696,0.19029850746268656,0.0
1.698472881593992,2.1254220315738093,1.3996006637995606,1.7185706280010296,2.039704711356197,1.320256377514051,0.2462686567164179,0.0
1.3035745377911645,1.8395987402919416,0.9303553771100765,1.6732493632903989,2.8567513528436868,1.5035035366836325,0.12313432835820895,0.0
1.4246898170841145,2.050482783541696,0.9865978909027566,1.5909520830404147,3.0,1.4953118907254597,0.13432835820895522,0.0
1.21248420627464,1.5215861922829659,1.0490949160469762,1.34900127428759,2.481906414808785,1.7425607330454473,0.16044776119402984,0.0
1.2137480969104686,1.688914496882465,0.8885895482771092,1.461346918685317,2.3586035377126358,1.2744095464255432,0.17164179104477612,0.0
1.4753679455806847,1.8944117435628227,1.2003190179286705,1.6976699573604739,1.860797433596061,1.1579645620309738,0.1492537313432836,0.0
1.552418886058919,2.017721924190287,1.1749990226269267,1.6107878098862751,2.3461014092639263,1.3676515704108505,0.17164179104477612,0.0
1.6993720695615626,2.054821116022694,1.4762869371886458,1.760057389404542,2.405167454658844,1.721562588324172,0.1492537313432836,0.0
0.9188498558109452,1.3116149896481362,0.6704650862772156,1.837936751053979,1.8654808481204017,0.9882132630878264,0.2985074626865672,0.0
0.9500833466972536,1.3565560742038552,0.6720323901782931,1.7789082214438616,1.7572131685200763,0.8910314486586707,0.2873134328358209,0.0
1.1027041311680592,1.6042783543608121,0.7362869456958485,1.8204806777447224,2.017274426142764,0.9466348815389922,0.27985074626865675,0.0
1.0843506262033142,1.5437993056216848,0.7383674600131062,1.723555843388028,1.9352292081981095,0.9436624602810164,0.27985074626865675,0.0
0.9822208775242468,1.4583007332051223,0.6418429627400284,1.7721254557453376,1.8592403133710997,0.8421428030592382,0.34701492537313433,0.0
1.3258976931309272,1.0062386347818202,1.733884164646355,1.6168343580828974,0.8347420020108516,1.422832602385268,0.30223880597014924,3.0
1.203232847644995,0.912873771964201,1.5846735723414,1.7090007007868795,0.9801092311443865,1.643121389048185,0.3582089552238806,3.0
1.4726540359657547,1.129279856242571,1.9224074587594537,2.0716733402198377,1.005573709401543,1.686443576868114,0.332089552238806,3.0
1.4399614345253,1.0540916641912936,1.9264734595259303,2.117219472274068,0.9145346824708002,1.6508794012797026,0.35074626865671643,3.0
1.4247459818934556,1.017232303171791,1.9327357000683558,2.2281775873675325,0.7284244989965626,1.3967740635418036,0.4626865671641791,3.0
1.5744484242495536,1.3264601078412817,1.986878786378877,2.1790273853083146,0.997359365753373,1.485658519274538,0.3768656716417911,3.0
1.4491919199510652,1.2338133545910868,1.84900813671734,1.9156622124764326,0.8652653409875151,1.293983406337264,0.42910447761194026,3.0
1.5220060281737657,1.1560746701338065,2.0028942136103725,1.9181042476044885,0.7738040631453392,1.3554828763606293,0.3955223880597015,3.0
1.381147133496223,1.118733298203531,1.7935891313619257,1.850585216176968,0.8191156197513524,1.310465914028745,0.3582089552238806,3.0
1.4654354527817617,1.203238531243028,1.886207534034479,2.1264038749645913,0.9841191969998703,1.5271054032561955,0.332089552238806,3.0
1.104260631412545,1.1812452673435478,1.2660440490321538,1.1168794736527068,0.9284378695537479,0.9675407714539727,0.332089552238806,3.0
1.4012006047924643,1.30336839786484,1.7098745137820117,1.192856399831762,1.035696025132652,1.3390928397657542,0.4477611940298507,3.0
1.379317744224282,1.4444548601194043,1.5918580884106337,1.467476802100588,1.1718730550047467,1.2654088080619539,0.3843283582089552,3.0
1.3701916721047112,1.43666711009537,1.5987252243501162,1.2919723515221522,1.2024336658440424,1.3116114069323015,0.3768656716417911,3.0
1.2026711372150234,1.2199319909110526,1.4323439474191122,1.3035117550324897,0.9374581465914481,1.0774108491349634,0.3843283582089552,3.0
1.3089897221061533,1.4526923778794907,1.471495951726519,1.3957155095831766,1.2266834012539758,1.2140047750240657,0.40671641791044777,3.0
1.2733218140664604,1.322874376755401,1.5099144752468452,1.3248461058222276,1.1469879501799303,1.2818010913624067,0.3283582089552239,3.0
1.215658001789337,1.3046277001226707,1.4143622194409038,1.2950960686202846,1.0768749107105882,1.1400582217846607,0.3283582089552239,3.0
1.2660175366489475,1.2551256883261908,1.5252210679374545,1.3939738408091493,1.0992456174023757,1.3086329421315435,0.30597014925373134,3.0
1.2327000963923453,1.2979057051827714,1.4395436331615987,1.2156884896351605,1.0645433050773914,1.1540185005387358,0.3768656716417911,3.0
0.9948403823982527,0.788521395473553,1.298295236447392,0.6862729228759352,0.6115267812437574,0.9956769342573147,0.3843283582089552,0.0
1.2801162872966927,0.971307222926594,1.6836263821753308,0.65918110656165,0.753929305219867,1.3004828985535684,0.3619402985074627,0.0
1.27881198003847,0.9204119201142179,1.7006737085050148,0.6643758997324206,0.7183550669976307,1.3232528413218207,0.3246268656716418,0.0
1.424930214564856,1.146374383854433,1.844473279520229,0.7396838924918996,0.9006730378865918,1.4389327855174963,0.3619402985074627,0.0
1.4816178620398766,0.7107096634591823,2.1341757462269784,2.11287018064617,0.5853024456099962,1.7647977319961736,0.5,0.0
1.2390045257319235,0.7419585987505772,1.7254311709101515,1.8896203234133724,0.6378776293317048,1.4673883126567162,0.39925373134328357,0.0
1.3640629942030498,0.7291059809363274,1.9378564263352693,2.0245349965631942,0.6151657618008464,1.6285432877804635,0.39925373134328357,0.0
1.3440878753277739,0.6052069306805521,1.9498536915122724,1.6931984857049833,0.4495715847364778,1.494182466388316,0.4477611940298507,0.0
1.1188650969905634,0.8493908113637894,1.4641476635175334,1.7175778992728084,0.9047388783884498,1.5032501504407025,0.3619402985074627,0.0
1.056667113203082,0.6899807531899643,1.440503998574374,1.7897776513287265,0.7254320550024882,1.4497419890087697,0.3880597014925373,0.0
1.1260204048554838,0.7473554400925804,1.5190597569379958,1.4956533809600079,0.8475034745692118,1.6401525342903187,0.27611940298507465,0.0
0.6859284974285778,0.34823416778000815,1.0224060586409505,1.54024530178867,0.43806734104200296,1.1397800866456995,0.5597014925373135,0.0
0.9386695896112096,0.7963974422852549,1.2026831132110414,1.4057513120960017,1.1127293504159046,1.5932576636238842,0.3843283582089552,0.0
0.9362177020048839,0.6435627352641557,1.283913164812072,1.3741017387863315,0.9863588896043692,1.8041388538139804,0.3656716417910448,0.0
0.9277358038194087,0.625888549322818,1.2711384677827002,1.5582132927209675,0.9487280941113181,1.7631541331690181,0.35447761194029853,0.0
0.9968357090504871,0.7577118788063373,1.3346980147473546,1.4783914465631907,0.9684108631453314,1.6121954015224575,0.4552238805970149,0.0
1.0634317689557262,0.5723077448103328,1.498396581759359,1.837407926796467,0.652413403667005,1.5997705977678525,0.3768656716417911,0.0
1.643524490924472,0.972475913960055,2.258677746093235,1.8325832463027827,0.8844406082697531,2.025359130537893,0.2462686567164179,0.0
1.7644051591076353,0.8160879781510662,2.5145459210136822,1.9676025249830211,0.6630525762076415,2.059612834886354,0.3246268656716418,0.0
1.8604157414598752,1.165701881721673,2.5088753996227378,2.0060027844229102,1.0445507165787544,2.2243718919423237,0.2947761194029851,0.0
1.7375531874159615,1.6596347536733076,1.9506235768824038,1.3099894780342511,1.2119565016837515,1.4049127555292582,0.42910447761194026,3.0
1.453729296810054,1.307557960079376,1.696262400561372,1.0364285524419377,1.0041306713900742,1.2845292392471057,0.40671641791044777,3.0
1.397543756322682,1.338444441516628,1.6109060995490814,1.3306875646966145,1.177405288777989,1.3899947913886337,0.35447761194029853,3.0
1.6005910592499473,1.4314804332048838,1.8790366325968866,1.3628198595801837,1.1244923924396093,1.4579038270757527,0.3656716417910448,3.0
1.7341307869807816,1.541996273131525,2.0264492319348824,1.4308750191263118,1.1925741139561286,1.5507129175466194,0.35447761194029853,3.0
1.7959320938102215,1.5967576229818237,2.069533469371449,1.2660145945417565,1.2535787893905903,1.6069338926836625,0.3805970149253731,3.0
1.7807783472028464,1.5220150929653866,2.1484253343771447,1.2941820818586536,1.2355134241087697,1.7271214730664854,0.3694029850746269,3.0
2.063171077726089,1.8828206392475668,2.4154952920536203,1.497695862385706,1.514485307797782,1.9247505006122145,0.40298507462686567,3.0
1.9672896106740718,1.5598880215368607,2.4224587980841656,1.4898279782076793,1.1660064643923342,1.807290513395307,0.3619402985074627,3.0
1.671634778629914,1.4996156552563016,1.9762212351583814,1.5174647990771213,1.2234292295856979,1.5922416662883094,0.4253731343283582,3.0
1.5689252023245865,1.374806639686427,1.8621530253308256,1.3601335071937668,1.0581365009596766,1.4175864398038487,0.40298507462686567,3.0
1.6951390380728184,1.4740454002175951,2.009898775941722,1.431235434164003,1.1262048550337023,1.5214394957960997,0.4216417910447761,3.0
1.7265391146601972,1.4680335655746504,2.078597514696102,1.3158293458568113,1.0844389546132138,1.5260468266909948,0.3955223880597015,3.0
1.6249079941518827,1.3908500293846544,1.938898684224286,1.0908887108805225,1.015400629114764,1.4054023355882688,0.4253731343283582,3.0
1.9982115326065348,1.679782679406544,2.4058620939899438,1.1318965200614317,1.2688963627339378,1.8082715009099868,0.35074626865671643,3.0
1.662544257927975,1.5681513041969686,1.9458793134289216,1.2466503183202151,1.2213603183306865,1.4959834275003154,0.3955223880597015,3.0
1.8760961407140329,1.7180213081744482,2.198281034489678,1.5654692298267507,1.3066742077489273,1.6558887501058892,0.35447761194029853,3.0
1.4357654232160046,1.3560980637343645,1.6363228826251595,1.5492232102996337,1.178786679226647,1.3959217618407087,0.3619402985074627,3.0
1.9025101611479842,1.790129668861706,2.193140395842068,1.6211979186043495,1.4321029323635597,1.734231717626415,0.3358208955223881,3.0
1.7931994496762724,1.6980864084030882,2.046527712272517,1.4923418312164094,1.3104552650613897,1.5594187158004782,0.34701492537313433,3.0
0.7006087936368551,0.7079507472370876,0.80038425622072,1.7185201200968132,0.9892309596215525,1.0730399239629391,0.5373134328358209,0.0
0.9717857398173384,0.9674953938825808,1.0744234277463733,2.2783933755334895,1.074220902839472,1.1574778255377918,0.4701492537313433,0.0
1.3137746653121254,1.449320305781586,1.346431112741357,2.3375167826436147,1.5659572756017583,1.4295617923426036,0.4253731343283582,0.0
1.5515478148963453,1.6692166461075237,1.6579247033648337,2.3592061224136733,1.741266565329766,1.7023947203171867,0.3805970149253731,0.0
1.2157946497617238,0.9724238861073492,1.5052260917102358,1.9679371712820979,0.7752505026553684,1.1848066325755147,0.541044776119403,0.0
1.1451304745998845,0.9583369170559889,1.4038290476697597,2.03228973131813,0.7540046949391559,1.088000618236848,0.4552238805970149,0.0
1.080019925442394,0.8626061403597105,1.3577990201013503,2.018415760766164,0.6364688685873063,0.9942096350018594,0.46641791044776115,0.0
1.3542866985737079,1.1150307458521662,1.6784200778199794,2.124492158227189,0.8394438638090382,1.253790906473452,0.3656716417910448,0.0
1.1857050342397155,1.1136007248305109,1.3698408733481355,1.4603607783580306,1.0363632060258283,1.2441147818230949,0.3843283582089552,0.0
1.2153155975336278,1.1284461308034706,1.404945424062523,1.5633983146513284,1.0564931050970496,1.2843303247379387,0.373134328358209,0.0
1.1759031141326508,1.0129748574625197,1.4308429720280111,1.8649191738429676,0.9234199660363269,1.2743736978965214,0.41417910447761197,0.0
1.5268360722257588,1.4053914602999216,1.735022541573645,1.7355752175826389,1.2704559712201318,1.540576415769603,0.373134328358209,0.0
0.9872700731219644,0.9338032292591931,1.147762604950972,1.7490183461801667,1.0624300285688646,1.2632999399590121,0.5298507462686567,0.0
0.8982183296518291,0.671661776451895,1.162408884902085,1.8960146235803466,0.7512877964833949,1.2358186049337385,0.5186567164179104,0.0
0.7703658415293513,0.5342012101323073,1.0347670857973785,1.4129476311591995,0.7834778567117966,1.3809635744390674,0.4253731343283582,0.0
1.0787572830105523,0.8271122135878803,1.3655708490963074,1.7549048611020606,1.0339288973615364,1.6257692521041853,0.39179104477611937,0.0
1.1590952436579862,0.8501248491801312,1.4804726996427848,1.7292989949122743,0.8661753799731916,1.4594045869381354,0.43656716417910446,0.0
1.2441555426743558,1.1671332702175654,1.4147402746361517,2.1967690209678965,0.893231132278886,1.060759671014877,0.5671641791044776,0.0
1.2499144092528889,1.1474303998822026,1.4488190874877236,2.262948187434648,0.8554749133581528,1.0612541928628219,0.5485074626865671,0.0
1.3459533327146338,1.2695283393331236,1.537511875841662,2.1790208855235633,0.9417804352300472,1.1203131952301335,0.5895522388059702,0.0
1.0595922106932747,0.9528216926287221,1.2336167690348803,1.3020433691808508,0.6892810222638851,0.8750697361704595,0.44029850746268656,3.0
1.2916661550232797,1.0658110280978896,1.5781254644969933,1.404765074266907,0.7836876609615975,1.1512189065896767,0.4216417910447761,3.0
1.0179355569552242,0.7906353956357303,1.2738630080849171,1.280456270811198,0.5519312962804791,0.8876996927102392,0.4626865671641791,3.0
1.0111448602292623,0.8251836549936988,1.2322675056804155,1.3966074180263943,0.5997847590160936,0.8855784763922343,0.43656716417910446,3.0
1.0008127067670163,0.9052370310976796,1.1696903240735035,1.3727521109254925,0.6484092785788796,0.8205000212591449,0.44402985074626866,3.0
1.1816510763886288,1.0030833458921737,1.426911419765216,1.4289473505588683,0.725993514755165,1.0216366236692078,0.4701492537313433,3.0
1.0733009967272902,0.8984365898244633,1.2969943921620688,1.385736145109565,0.6878076421198154,0.9774685377056315,0.44029850746268656,3.0
1.2195506464711905,0.9497122663931941,1.479166337259831,1.3597382259650042,0.6749810688536728,1.0475173122996417,0.48880597014925375,3.0
1.2987667561789746,1.137340068117764,1.538006333967933,1.4978678126953597,0.8288935762758991,1.1071464907913977,0.4701492537313433,3.0
1.2591798210627965,1.0685514306741979,1.4943285768217525,1.4347159136274727,0.7903966014046626,1.0921435604706773,0.4850746268656717,3.0
1.1840997312160688,1.107007246250897,1.3360864925521876,1.1769821771789197,0.7936282419848064,0.9377615915913544,0.3358208955223881,3.0
1.2522481075705227,0.9990452161915213,1.5126138944079672,1.348054706629216,0.7036466525749674,1.0608161999412,0.3805970149253731,3.0
1.3201243955084072,1.000154832721201,1.6133056137933792,1.2214180152269853,0.694387918482889,1.1220434088341524,0.3656716417910448,3.0
